,NEGERI,BAHAGIAN PILIHAN RAYA,NAMA CALON,PARTI,BILANGAN UNDI,STATUS,KOD DAN NAMA PARLIMEN  ,NAMA DUN,JUMLAH UNDI,MAJORITI
1243,SABAH,N. 33 - BINGKOR,ULING @ THOMAS ANGGAN,PKS,69,HILANG DEPOSIT,P.180 - KENINGAU,BINGKOR,13713,
1244,SABAH,N. 33 - BINGKOR,ROBERT TAWIK @ NORDIN,SOLIDARITI,4552,MENANG,P.180 - KENINGAU,BINGKOR,13713,
1245,SABAH,N. 33 - BINGKOR,ODOM @ PETER DHOMS BIN SAILI @ SOILI,DAP,4233,,P.180 - KENINGAU,BINGKOR,13713,
1246,SABAH,N. 33 - BINGKOR,JUSTIN BIN GUKA,BEBAS,182,HILANG DEPOSIT,P.180 - KENINGAU,BINGKOR,13713,
1247,SABAH,N. 34 - LIAWAN,RASININ BIN KOUTIS @ KAUTIS,WARISAN,6387,MENANG,P.180 - KENINGAU,LIAWAN,13377,
1248,SABAH,N. 34 - LIAWAN,KONG FUI SENG,SOLIDARITI,1809,,P.180 - KENINGAU,LIAWAN,13377,
1249,SABAH,N. 34 - LIAWAN,DATUK SAPIN @ SAIRIN BIN KARANO @ KARNO,BN,5005,,P.180 - KENINGAU,LIAWAN,13377,
1250,SABAH,N. 34 - LIAWAN,HUSSEIN @ JAIMIS BIN KASSIM @ MADATIN,PCS,176,HILANG DEPOSIT,P.180 - KENINGAU,LIAWAN,13377,
1251,SABAH,N. 35 - MELALAP,LIDOS RABIH @ GEORGE REJOS,PKS,45,HILANG DEPOSIT,P.181 - TENOM,MELALAP,10702,
1252,SABAH,N. 35 - MELALAP,PETER ANTHONY,WARISAN,5010,MENANG,P.181 - TENOM,MELALAP,10702,
1253,SABAH,N. 35 - MELALAP,RADIN MALLEH,BN,4717,,P.181 - TENOM,MELALAP,10702,
1254,SABAH,N. 35 - MELALAP,CHINLY BIN MONIU @ MAH TSEN LI,PCS,69,HILANG DEPOSIT,P.181 - TENOM,MELALAP,10702,
1255,SABAH,N. 35 - MELALAP,JAINEH BIN JUATA @ JIMMY JAWATAH,SOLIDARITI,861,HILANG DEPOSIT,P.181 - TENOM,MELALAP,10702,
1256,SABAH,N. 36 - KEMABONG,JAMAWI BIN JA'AFAR,BN,6093,MENANG,P.181 - TENOM,KEMABONG,11567,
1257,SABAH,N. 36 - KEMABONG,YAHIA @ YAHYA BIN RAIMAH,HR,124,HILANG DEPOSIT,P.181 - TENOM,KEMABONG,11567,
1258,SABAH,N. 36 - KEMABONG,TAY JIN KIONG @ ALFRED,PCS,152,HILANG DEPOSIT,P.181 - TENOM,KEMABONG,11567,
1259,SABAH,N. 36 - KEMABONG,HARIS BIN BOLOS,WARISAN,5198,,P.181 - TENOM,KEMABONG,11567,
1260,SABAH,N. 37 - SOOK,MARTIN TOMY @ TOMMY,WARISAN,3557,,P.182 - PENSIANGAN,SOOK,15114,
1261,SABAH,N. 37 - SOOK,ELLRON BIN ANGIN,BN,8042,MENANG,P.182 - PENSIANGAN,SOOK,15114,
1262,SABAH,N. 37 - SOOK,BARITUS BIN GUNGKIT,SOLIDARITI,3402,,P.182 - PENSIANGAN,SOOK,15114,
1263,SABAH,N. 37 - SOOK,BEATY FRED @ PETER BEATY,ANAKNEGERI,113,HILANG DEPOSIT,P.182 - PENSIANGAN,SOOK,15114,
1264,SABAH,N. 38 - NABAWAN,BOBBEY AH FANG BIN SUAN,BN,5474,MENANG,P.182 - PENSIANGAN,NABAWAN,9197,
1265,SABAH,N. 38 - NABAWAN,AHUAR BIN RASAM,WARISAN,3402,,P.182 - PENSIANGAN,NABAWAN,9197,
1266,SABAH,N. 38 - NABAWAN,APANDY @ LUKAN BIN ANGINDI,HR,165,HILANG DEPOSIT,P.182 - PENSIANGAN,NABAWAN,9197,
1267,SABAH,N. 38 - NABAWAN,ANGIN @ NASRUDDIN BIN LAMBAHAN,PCS,156,HILANG DEPOSIT,P.182 - PENSIANGAN,NABAWAN,9197,
1268,SABAH,N. 39 - SUGUT,AG OSMAN ASIBIH,PKS,111,HILANG DEPOSIT,P.183 - BELURAN,SUGUT,8434,
1269,SABAH,N. 39 - SUGUT,ASPAH BIN ABDULLAH SANI,WARISAN,3183,,P.183 - BELURAN,SUGUT,8434,
1270,SABAH,N. 39 - SUGUT,MOHD ARSHAD BIN ABDUL,PPRS,436,HILANG DEPOSIT,P.183 - BELURAN,SUGUT,8434,
1271,SABAH,N. 39 - SUGUT,DATUK JAMES BIN RATIB,BN,4704,MENANG,P.183 - BELURAN,SUGUT,8434,
1272,SABAH,N. 40 - LABUK,ALBERT THOMAS ENTI,PKS,141,HILANG DEPOSIT,P.183 - BELURAN,LABUK,12425,
1273,SABAH,N. 40 - LABUK,ABDUL RAHMAN BIN KONGKAWANG,BN,6665,MENANG,P.183 - BELURAN,LABUK,12425,
1274,SABAH,N. 40 - LABUK,JAMES BIN MIKI,PCS,383,HILANG DEPOSIT,P.183 - BELURAN,LABUK,12425,
1275,SABAH,N. 40 - LABUK,RAMSAH BIN TASIM @ RAMSAH BIN TASHIM,WARISAN,4065,,P.183 - BELURAN,LABUK,12425,
1276,SABAH,N. 40 - LABUK,RAINUS BIN AWANG,SOLIDARITI,1171,HILANG DEPOSIT,P.183 - BELURAN,LABUK,12425,
1277,SABAH,N. 41 - GUM-GUM,DATUK JUSLIE BIN AJIROL,BN,4112,,P.184 - LIBARAN,GUM,9218,
1278,SABAH,N. 41 - GUM-GUM,ARUNARNSIN BIN TAIB,WARISAN,4710,MENANG,P.184 - LIBARAN,GUM,9218,
1279,SABAH,N. 41 - GUM-GUM,DAHIL BIN MASDIK,HR,252,HILANG DEPOSIT,P.184 - LIBARAN,GUM,9218,
1280,SABAH,N. 41 - GUM-GUM,JOILIN @ CHRISTINE BINTI BUGUNG,PKS,81,HILANG DEPOSIT,P.184 - LIBARAN,GUM,9218,
1281,SABAH,N. 41 - GUM-GUM,JAMALUDIN BIN LAMBA,PPRS,63,HILANG DEPOSIT,P.184 - LIBARAN,GUM,9218,
1282,SABAH,N. 42 - SUNGAI SIBUGA,MUSA BIN AMAN,BN,14503,MENANG,P.184 - LIBARAN,SUNGAI SIBUGA,27063,
1283,SABAH,N. 42 - SUNGAI SIBUGA,ASMARA BIN ABDUL RAHMAN,WARISAN,12319,,P.184 - LIBARAN,SUNGAI SIBUGA,27063,
1284,SABAH,N. 42 - SUNGAI SIBUGA,OSMAN BIN ENTING,PKS,241,HILANG DEPOSIT,P.184 - LIBARAN,SUNGAI SIBUGA,27063,
1285,SABAH,N. 43 - SEKONG,ALIAS RAHMAD BIN BENJAMIN,PKS,16,HILANG DEPOSIT,P.185 - BATU SAPI,SEKONG,11918,
1286,SABAH,N. 43 - SEKONG,ABDUL RASHID BIN ABDUL RAHMAN,STAR,48,HILANG DEPOSIT,P.185 - BATU SAPI,SEKONG,11918,
1287,SABAH,N. 43 - SEKONG,DATUK SAMSUDIN BIN YAHYA,BN,4705,,P.185 - BATU SAPI,SEKONG,11918,
1288,SABAH,N. 43 - SEKONG,ARIFIN BIN ASGALI,WARISAN,6740,MENANG,P.185 - BATU SAPI,SEKONG,11918,
1289,SABAH,N. 43 - SEKONG,SAHAR BIN ABDUL MAJID ,PAS,366,HILANG DEPOSIT,P.185 - BATU SAPI,SEKONG,11918,
1290,SABAH,N. 43 - SEKONG,DATU MOHD FAISAL BIN DATU BACHTIYAL,BEBAS,43,HILANG DEPOSIT,P.185 - BATU SAPI,SEKONG,11918,
1291,SABAH,N. 44 - KARAMUNTING,NORSAH BINTI BONGSU,PAS,677,HILANG DEPOSIT,P.185 - BATU SAPI,KARAMUNTING,11376,
1292,SABAH,N. 44 - KARAMUNTING,BESARUN BIN KECHA,STAR,61,HILANG DEPOSIT,P.185 - BATU SAPI,KARAMUNTING,11376,
1293,SABAH,N. 44 - KARAMUNTING,HIEW VUN ZIN,WARISAN,7243,MENANG,P.185 - BATU SAPI,KARAMUNTING,11376,
1294,SABAH,N. 44 - KARAMUNTING,LIM KAI MIN,BN,3395,,P.185 - BATU SAPI,KARAMUNTING,11376,
1295,SABAH,N. 45 - ELOPURA,CHAN TZUN HEI,BN,5572,,P.186 - SANDAKAN,ELOPURA,17791,
1296,SABAH,N. 45 - ELOPURA,CHONG KET KIUN,DAP,12219,MENANG,P.186 - SANDAKAN,ELOPURA,17791,
1297,SABAH,N. 46 - TANJONG PAPAT,TAN SHU KIAH,BN,4002,,P.186 - SANDAKAN,TANJONG PAPAT,10353,
1298,SABAH,N. 46 - TANJONG PAPAT,JUFAZLI BIN SHI AHMAD,BEBAS,533,HILANG DEPOSIT,P.186 - SANDAKAN,TANJONG PAPAT,10353,
1299,SABAH,N. 46 - TANJONG PAPAT,POON MING FUNG,DAP,5818,MENANG,P.186 - SANDAKAN,TANJONG PAPAT,10353,
1300,SABAH,N. 47 - KUAMUT,JAMES BIN AIT,SOLIDARITI,1132,HILANG DEPOSIT,P.187 - KINABATANGAN,KUAMUT,13630,
1301,SABAH,N. 47 - KUAMUT,JUMAIDIN BIN LAKALLA,PAS,330,HILANG DEPOSIT,P.187 - KINABATANGAN,KUAMUT,13630,
1302,SABAH,N. 47 - KUAMUT,NORFAIZAH CHUA @ GIAK KIANG,WARISAN,3921,,P.187 - KINABATANGAN,KUAMUT,13630,
1303,SABAH,N. 47 - KUAMUT,MASIUNG BIN BANAH,BN,8042,MENANG,P.187 - KINABATANGAN,KUAMUT,13630,
1304,SABAH,N. 47 - KUAMUT,EDWARD PODOK ,PCS,205,HILANG DEPOSIT,P.187 - KINABATANGAN,KUAMUT,13630,
1305,SABAH,N. 48 - SUKAU,ABDULGANI BIN KOSUI,PPRS,71,HILANG DEPOSIT,P.187 - KINABATANGAN,SUKAU,7880,
1306,SABAH,N. 48 - SUKAU,DATUK SADDI BIN ABDU RAHMAN,BN,4660,MENANG,P.187 - KINABATANGAN,SUKAU,7880,
1307,SABAH,N. 48 - SUKAU,MOHD ISMAIL BIN AYOB,WARISAN,3032,,P.187 - KINABATANGAN,SUKAU,7880,
1308,SABAH,N. 48 - SUKAU,MUARIFFIDIN BIN ABDUL MALEK,HR,117,HILANG DEPOSIT,P.187 - KINABATANGAN,SUKAU,7880,
1309,SABAH,N. 49 - TUNGKU,ABD RAHMAN BIN TAGGOH ,PKS,102,HILANG DEPOSIT,P.188 - SILAM,TUNGKU,12619,
1310,SABAH,N. 49 - TUNGKU,BULANGAN PANASI,HR,928,HILANG DEPOSIT,P.188 - SILAM,TUNGKU,12619,
1311,SABAH,N. 49 - TUNGKU,MIZMA BINTI APPEHDULLAH,BN,5294,,P.188 - SILAM,TUNGKU,12619,
1312,SABAH,N. 49 - TUNGKU,ASSAFFAL @ SAMSUL KAMAL BIN P ALIAN,WARISAN,6295,MENANG,P.188 - SILAM,TUNGKU,12619,
1313,SABAH,N. 50 - LAHAD DATU,DUMI BIN PG. MASDAL ,WARISAN,11304,MENANG,P.188 - SILAM,LAHAD DATU,20339,
1314,SABAH,N. 50 - LAHAD DATU,WONG YU CHIN ,HR,663,HILANG DEPOSIT,P.188 - SILAM,LAHAD DATU,20339,
1315,SABAH,N. 50 - LAHAD DATU,MOHAMMAD YUSOF BIN APDAL ,BN,8372,,P.188 - SILAM,LAHAD DATU,20339,
1316,SABAH,N. 51 - KUNAK,DATUK NILWAN BIN KABANG,BN,4630,,P.188 - SILAM,KUNAK,10161,
1317,SABAH,N. 51 - KUNAK,NORAZLINAH BINTI ARIF,WARISAN,4898,MENANG,P.188 - SILAM,KUNAK,10161,
1318,SABAH,N. 51 - KUNAK,SAHING BIN TAKING,HR,141,HILANG DEPOSIT,P.188 - SILAM,KUNAK,10161,
1319,SABAH,N. 51 - KUNAK,KASMAN BIN KARATE,PAS,492,HILANG DEPOSIT,P.188 - SILAM,KUNAK,10161,
1320,SABAH,N. 52 - SULABAYAN,DATUK HARMAN BIN MOHAMAD,BN,2190,,P.189 - SEMPORNA,SULABAYAN,9499,
1321,SABAH,N. 52 - SULABAYAN,ABDUL NASIR BIN AB RAUP,PAS,139,HILANG DEPOSIT,P.189 - SEMPORNA,SULABAYAN,9499,
1322,SABAH,N. 52 - SULABAYAN,JAUJAN BIN SAMBAKONG,WARISAN,7116,MENANG,P.189 - SEMPORNA,SULABAYAN,9499,
1323,SABAH,N. 52 - SULABAYAN,UNTUNG BIN TANJONG BARU,HR,54,HILANG DEPOSIT,P.189 - SEMPORNA,SULABAYAN,9499,
1324,SABAH,N. 53 - SENALLANG,DATO SRI NASIR BIN SAKARAN,BN,2453,,P.189 - SEMPORNA,SENALLANG,10207,
1325,SABAH,N. 53 - SENALLANG,MOHD SHAFIE BIN APDAL,WARISAN,7754,MENANG,P.189 - SEMPORNA,SENALLANG,10207,
1326,SABAH,N. 54 - BUGAYA,DATUK RAZAK BIN SAKARAN DANDAI,BN,2811,,P.189 - SEMPORNA,BUGAYA,13756,
1327,SABAH,N. 54 - BUGAYA,KULLI BIN MARALAM ,PKS,67,HILANG DEPOSIT,P.189 - SEMPORNA,BUGAYA,13756,
1328,SABAH,N. 54 - BUGAYA,MAHAMOD BIN SARAHIL,PAS,144,HILANG DEPOSIT,P.189 - SEMPORNA,BUGAYA,13756,
1329,SABAH,N. 54 - BUGAYA,MOHAMMAD SAID BIN TIBLAN,PPRS,57,HILANG DEPOSIT,P.189 - SEMPORNA,BUGAYA,13756,
1330,SABAH,N. 54 - BUGAYA,MANIS BUKA BINTI MOHD DARAH,WARISAN,10662,MENANG,P.189 - SEMPORNA,BUGAYA,13756,
1331,SABAH,N. 54 - BUGAYA,ABD. MUKSIN BIN MOHAMMAD HASSAN,BEBAS,15,HILANG DEPOSIT,P.189 - SEMPORNA,BUGAYA,13756,
1332,SABAH,N. 55 - BALUNG,RAZALI BIN HAMZAH,HR,233,HILANG DEPOSIT,P.190 - TAWAU,BALUNG,10380,
1333,SABAH,N. 55 - BALUNG,DATUK OSMAN BIN JAMAL @ JAMAR,BN,4887,MENANG,P.190 - TAWAU,BALUNG,10380,
1334,SABAH,N. 55 - BALUNG,AMBOASE BIN RAMANO,PAS,428,HILANG DEPOSIT,P.190 - TAWAU,BALUNG,10380,
1335,SABAH,N. 55 - BALUNG,ANDI RUS DIANA BT ANDI PALADJARENG,WARISAN,4713,,P.190 - TAWAU,BALUNG,10380,
1336,SABAH,N. 55 - BALUNG,ALIPA BIN JACKERY,USNO,119,HILANG DEPOSIT,P.190 - TAWAU,BALUNG,10380,
1337,SABAH,N. 56 - APAS,ALIZAMAN BIN JIJURAHMAN,HR,333,HILANG DEPOSIT,P.190 - TAWAU,APAS,13519,
1338,SABAH,N. 56 - APAS,DAUD BIN JALALUDDIN,PAS,487,HILANG DEPOSIT,P.190 - TAWAU,APAS,13519,
1339,SABAH,N. 56 - APAS,ABDUL SALIP BIN EJAL,WARISAN,5456,,P.190 - TAWAU,APAS,13519,
1340,SABAH,N. 56 - APAS,DATUK NIZAM BIN DATUK ABU BAKAR TITINGAN,BN,7243,MENANG,P.190 - TAWAU,APAS,13519,
1341,SABAH,N. 57 - SRI TANJONG,WONG SZE PHIN @ JIMMY,DAP,13673,MENANG,P.190 - TAWAU,SRI TANJONG,18990,
1342,SABAH,N. 57 - SRI TANJONG,PANG THOU CHUNG,HR,873,HILANG DEPOSIT,P.190 - TAWAU,SRI TANJONG,18990,
1343,SABAH,N. 57 - SRI TANJONG,LEONG YUN FUI,PKS,154,HILANG DEPOSIT,P.190 - TAWAU,SRI TANJONG,18990,
1344,SABAH,N. 57 - SRI TANJONG,LO SU FUI,BN,4290,,P.190 - TAWAU,SRI TANJONG,18990,
1345,SABAH,N. 58 - MEROTAI,SHARATHA MASYAROH BINTI JOHN RIDWAN LINCON,HR,125,HILANG DEPOSIT,P.191 - KALABAKAN,MEROTAI,14839,
1346,SABAH,N. 58 - MEROTAI,SARIFUDDIN BIN HATA,WARISAN,7707,MENANG,P.191 - KALABAKAN,MEROTAI,14839,
1347,SABAH,N. 58 - MEROTAI,ARBAANI BIN AKUM,AMANAH,193,HILANG DEPOSIT,P.191 - KALABAKAN,MEROTAI,14839,
1348,SABAH,N. 58 - MEROTAI,MOHD NASIR BIN SUMADI,USNO,28,HILANG DEPOSIT,P.191 - KALABAKAN,MEROTAI,14839,
1349,SABAH,N. 58 - MEROTAI,LIM TING KHAI,BN,5557,,P.191 - KALABAKAN,MEROTAI,14839,
1350,SABAH,N. 58 - MEROTAI,AZIZUL BIN TANDEK,PKS,20,HILANG DEPOSIT,P.191 - KALABAKAN,MEROTAI,14839,
1351,SABAH,N. 58 - MEROTAI,AHMAD BIN DULLAH,PAS,1209,HILANG DEPOSIT,P.191 - KALABAKAN,MEROTAI,14839,
1352,SABAH,N. 59 - TANJONG BATU,ISMAIL BIN SENANG,WARISAN,6552,,P.191 - KALABAKAN,TANJONG BATU,16767,
1353,SABAH,N. 59 - TANJONG BATU,HAMISA BINTI SAMAT,BN,8538,MENANG,P.191 - KALABAKAN,TANJONG BATU,16767,
1354,SABAH,N. 59 - TANJONG BATU,USMAN BIN MADEAMING,PAS,1506,HILANG DEPOSIT,P.191 - KALABAKAN,TANJONG BATU,16767,
1355,SABAH,N. 59 - TANJONG BATU,ARDI BIN ARSAH @ SAMSI,PPRS,171,HILANG DEPOSIT,P.191 - KALABAKAN,TANJONG BATU,16767,
1356,SABAH,N. 60 - SEBATIK,ABD MUIS BIN PICHO,BN,2468,MENANG,P.191 - KALABAKAN,SEBATIK,5285,
1357,SABAH,N. 60 - SEBATIK,ROSLAN BIN RAMLI,PAS,504,HILANG DEPOSIT,P.191 - KALABAKAN,SEBATIK,5285,
1358,SABAH,N. 60 - SEBATIK,HASSAN A GANI PG AMIR,WARISAN,2275,,P.191 - KALABAKAN,SEBATIK,5285,
1359,SABAH,N. 60 - SEBATIK,YUSRI BIN YUNUS,PPRS,38,HILANG DEPOSIT,P.191 - KALABAKAN,SEBATIK,5285,
1360,SELANGOR,N. 01 - SUNGAI AIR TAWAR,RIZAM BIN ISMAIL,BN,5437,MENANG,P.092 - SABAK BERNAM,SUNGAI AIR TAWAR,13355,
1361,SELANGOR,N. 01 - SUNGAI AIR TAWAR,ZAMRI BIN YAHYA ,PAS,3997,,P.092 - SABAK BERNAM,SUNGAI AIR TAWAR,13355,
1362,SELANGOR,N. 01 - SUNGAI AIR TAWAR,MOHD HAMIZAR BIN SULAIMAN ,PKR,3921,,P.092 - SABAK BERNAM,SUNGAI AIR TAWAR,13355,
1363,SELANGOR,N. 02 - SABAK,SALLEHUDDIN BIN MOHD ISKAN,BN,6851,,P.092 - SABAK BERNAM,SABAK,20015,
1364,SELANGOR,N. 02 - SABAK,SALLEHEN BIN MUKHYI,PAS,6183,,P.092 - SABAK BERNAM,SABAK,20015,
1365,SELANGOR,N. 02 - SABAK,AHMAD MUSTAIN BIN OTHMAN ,PKR,6981,MENANG,P.092 - SABAK BERNAM,SABAK,20015,
1366,SELANGOR,N. 03 - SUNGAI PANJANG,MOHD IMRAN BIN TAMRIN,BN,10530,MENANG,P.093 - SUNGAI BESAR,SUNGAI PANJANG,25975,
1367,SELANGOR,N. 03 - SUNGAI PANJANG,MARIAM BINTI ABDUL RASHID,PKR,8446,,P.093 - SUNGAI BESAR,SUNGAI PANJANG,25975,
1368,SELANGOR,N. 03 - SUNGAI PANJANG,MOHD RAZALI BIN SAARI,PAS,6999,,P.093 - SUNGAI BESAR,SUNGAI PANJANG,25975,
1369,SELANGOR,N. 04 - SEKINCHAN,LEE YEE YUAN,BN,5019,,P.093 - SUNGAI BESAR,SEKINCHAN,15233,
1370,SELANGOR,N. 04 - SEKINCHAN,MOHD FADZIN BIN TASLIMIN,PAS,2351,,P.093 - SUNGAI BESAR,SEKINCHAN,15233,
1371,SELANGOR,N. 04 - SEKINCHAN,NG SUEE LIM,PKR,7863,MENANG,P.093 - SUNGAI BESAR,SEKINCHAN,15233,
1372,SELANGOR,N. 05 - HULU BERNAM,ROSNI BINTI SOHAR,BN,8164,MENANG,P.094 - HULU SELANGOR,HULU BERNAM,18862,
1373,SELANGOR,N. 05 - HULU BERNAM,MOHAMMED SALLEH BIN RI,PAS,2554,,P.094 - HULU SELANGOR,HULU BERNAM,18862,
1374,SELANGOR,N. 05 - HULU BERNAM,MOHD AMRAN BIN SAKIR,PKR,8144,,P.094 - HULU SELANGOR,HULU BERNAM,18862,
1375,SELANGOR,N. 06 - KUALA KUBU BAHARU,WONG KOON MUN,BN,6967,,P.094 - HULU SELANGOR,KUALA KUBU BAHARU,24374,
1376,SELANGOR,N. 06 - KUALA KUBU BAHARU,LEE KEE HIONG,PKR,14101,MENANG,P.094 - HULU SELANGOR,KUALA KUBU BAHARU,24374,
1377,SELANGOR,N. 06 - KUALA KUBU BAHARU,NAHARUDIN BIN ABDUL RASHID,PAS,3306,,P.094 - HULU SELANGOR,KUALA KUBU BAHARU,24374,
1378,SELANGOR,N. 07 - BATANG KALI,HARUMAINI BIN HAJI OMAR,PKR,21536,MENANG,P.094 - HULU SELANGOR,BATANG KALI,42165,
1379,SELANGOR,N. 07 - BATANG KALI,MAT NADZARI BIN AHMAD DAHLAN,BN,13221,,P.094 - HULU SELANGOR,BATANG KALI,42165,
1380,SELANGOR,N. 07 - BATANG KALI,MOHD HASNIZAN BIN HARUN,PAS,7408,,P.094 - HULU SELANGOR,BATANG KALI,42165,
1381,SELANGOR,N. 08 - SUNGAI BURONG,MOHD SHAMSUDIN BIN LIAS,BN,8741,MENANG,P.095 - TANJONG KARANG,SUNGAI BURONG,20475,
1382,SELANGOR,N. 08 - SUNGAI BURONG,MOHD TARMIZI BIN LAZIM,PKR,5323,,P.095 - TANJONG KARANG,SUNGAI BURONG,20475,
1383,SELANGOR,N. 08 - SUNGAI BURONG,MOHD ZAMRI BIN MOHD ZAINULDIN,PAS,6411,,P.095 - TANJONG KARANG,SUNGAI BURONG,20475,
1384,SELANGOR,N. 09 - PERMATANG,ROZANA BINTI ZAINAL ABIDIN,PKR,9208,MENANG,P.095 - TANJONG KARANG,PERMATANG,20004,
1385,SELANGOR,N. 09 - PERMATANG,SULAIMAN BIN HAJI ABDUL RAZAK,BN,8050,,P.095 - TANJONG KARANG,PERMATANG,20004,
1386,SELANGOR,N. 09 - PERMATANG,MUHAMMAD JAFARUDIN BIN SHEIK DAUD,PAS,2746,,P.095 - TANJONG KARANG,PERMATANG,20004,
1387,SELANGOR,N. 10 - BUKIT MELAWATI,JAKIRAN BIN JACOMAH,BN,8355,,P.096 - KUALA SELANGOR,BUKIT MELAWATI,22666,
1388,SELANGOR,N. 10 - BUKIT MELAWATI,JUWAIRIYA BINTI ZULKIFLI,PKR,11050,MENANG,P.096 - KUALA SELANGOR,BUKIT MELAWATI,22666,
1389,SELANGOR,N. 10 - BUKIT MELAWATI,MUHMMAD RASHID BIN MUHMMAD KASSIM,PAS,3261,,P.096 - KUALA SELANGOR,BUKIT MELAWATI,22666,
1390,SELANGOR,N. 11 - IJOK,PARTHIBAN A/L KARUPPIAH,BN,6800,,P.096 - KUALA SELANGOR,IJOK,19732,
1391,SELANGOR,N. 11 - IJOK,JEFRI BIN MEJAN,PAS,3942,,P.096 - KUALA SELANGOR,IJOK,19732,
1392,SELANGOR,N. 11 - IJOK,IDRIS BIN AHMAD,PKR,8914,MENANG,P.096 - KUALA SELANGOR,IJOK,19732,
1393,SELANGOR,N. 11 - IJOK,KUMARAN A/L TAMIL DASSEN,PRM,76,HILANG DEPOSIT,P.096 - KUALA SELANGOR,IJOK,19732,
1394,SELANGOR,N. 12 - JERAM,ZAHAR AZLAN BIN ARIFIN,BN,5896,,P.096 - KUALA SELANGOR,JERAM,17309,
1395,SELANGOR,N. 12 - JERAM,MOHD NOOR BIN MOHD SHAHAR,PAS,4326,,P.096 - KUALA SELANGOR,JERAM,17309,
1396,SELANGOR,N. 12 - JERAM,MOHD SHAID BIN ROSLI,PKR,7087,MENANG,P.096 - KUALA SELANGOR,JERAM,17309,
1397,SELANGOR,N. 13 - KUANG,ABDUL SHUKUR BIN IDRUS,BN,6985,,P.097 - SELAYANG,KUANG,22546,
1398,SELANGOR,N. 13 - KUANG,MOHD FAUZAN BIN MADZLAN,PAS,5672,,P.097 - SELAYANG,KUANG,22546,
1399,SELANGOR,N. 13 - KUANG,SALLEHUDIN BIN AMIRUDDIN,PKR,9845,MENANG,P.097 - SELAYANG,KUANG,22546,
1400,SELANGOR,N. 13 - KUANG,MOHD RAFIE BIN MOHAMMAD ARIF,PRM,44,HILANG DEPOSIT,P.097 - SELAYANG,KUANG,22546,
1401,SELANGOR,N. 14 - RAWANG,CHAN WUN HOONG,BN,6086,,P.097 - SELAYANG,RAWANG,38935,
1402,SELANGOR,N. 14 - RAWANG,KONG TUCK WAH,PAS,2259,HILANG DEPOSIT,P.097 - SELAYANG,RAWANG,38935,
1403,SELANGOR,N. 14 - RAWANG,CHUA WEI KIAT,PKR,29946,MENANG,P.097 - SELAYANG,RAWANG,38935,
1404,SELANGOR,N. 14 - RAWANG,AZMAN BIN MOHD. NOOR,BEBAS,644,HILANG DEPOSIT,P.097 - SELAYANG,RAWANG,38935,
1405,SELANGOR,N. 15 - TAMAN TEMPLER,MD NASIR BIN IBRAHIM,BN,7580,,P.097 - SELAYANG,TAMAN TEMPLER,36591,
1406,SELANGOR,N. 15 - TAMAN TEMPLER,ZAIDY BIN ABDUL TALIB,PAS,10459,,P.097 - SELAYANG,TAMAN TEMPLER,36591,
1407,SELANGOR,N. 15 - TAMAN TEMPLER,MOHD SANY BIN HAMZAN,PKR,18362,MENANG,P.097 - SELAYANG,TAMAN TEMPLER,36591,
1408,SELANGOR,N. 15 - TAMAN TEMPLER,RAJANDRAN A/L BATUMALAI,PAP,108,HILANG DEPOSIT,P.097 - SELAYANG,TAMAN TEMPLER,36591,
1409,SELANGOR,N. 15 - TAMAN TEMPLER,KOH SWE YONG,PRM,82,HILANG DEPOSIT,P.097 - SELAYANG,TAMAN TEMPLER,36591,
1410,SELANGOR,N. 16 - SUNGAI TUA,DATUK RAWISANDRAN A/L NARAYANAN,BN,6072,,P.098 - GOMBAK,SUNGAI TUA,28316,
1411,SELANGOR,N. 16 - SUNGAI TUA,AMIRUDIN BIN SHARI,PKR,17446,MENANG,P.098 - GOMBAK,SUNGAI TUA,28316,
1412,SELANGOR,N. 16 - SUNGAI TUA,MOHAMMAD BIN IBRAHIM,PAS,4530,,P.098 - GOMBAK,SUNGAI TUA,28316,
1413,SELANGOR,N. 16 - SUNGAI TUA,BADRUL HISAM BIN MD ZIN,BEBAS,268,HILANG DEPOSIT,P.098 - GOMBAK,SUNGAI TUA,28316,
1414,SELANGOR,N. 17 - GOMBAK SETIA,MUHAMMAD HILMAN BIN IDHAM,PKR,24157,MENANG,P.098 - GOMBAK,GOMBAK SETIA,47028,
1415,SELANGOR,N. 17 - GOMBAK SETIA,DATUK MEGAT ZULKARNAIN BIN OMARDIN,BN,11113,,P.098 - GOMBAK,GOMBAK SETIA,47028,
1416,SELANGOR,N. 17 - GOMBAK SETIA,HASBULLAH BIN MOHD RIDZWAN,PAS,11758,,P.098 - GOMBAK,GOMBAK SETIA,47028,
1417,SELANGOR,N. 18 - HULU KELANG,ISMAIL BIN AHMAD,BN,10397,,P.098 - GOMBAK,HULU KELANG,43716,
1418,SELANGOR,N. 18 - HULU KELANG,KAMALULHYSHAM BIN MOHD SUHUT,PAS,7573,,P.098 - GOMBAK,HULU KELANG,43716,
1419,SELANGOR,N. 18 - HULU KELANG,SAARI BIN SUNGIB,PKR,25746,MENANG,P.098 - GOMBAK,HULU KELANG,43716,
1420,SELANGOR,N. 19 - BUKIT ANTARABANGSA,SALWA BINTI YUNUS,BN,5380,,P.099 - AMPANG,BUKIT ANTARABANGSA,38789,
